"","Island_Name","RasterAddress_500m","DepthBin_5m","Depth_m_mn","Longitude_mn","Latitude_mn","Longitude_ras","Latitude_ras","AreaSurveyed_m2_sum","PercentLiveCoralCover_mean","PercentLiveCoralCover_sd","PercentLiveCoralCover_N","PctCoralUnbleached_mean","PctCoralUnbleached_sd","PctCoralUnbleached_N","PctCoralPartialBleached_mean","PctCoralPartialBleached_sd","PctCoralPartialBleached_N","PctCoralFullyBleached_mean","PctCoralFullyBleached_sd","PctCoralFullyBleached_N","PctAffected_mean","PctAffected_sd","PctAffected_N"
"128","Lanai",63696,"(10,15]",10.483000287456,-156.8405412,NA,NA,20.87505837,2603.4,92.5,NA,1,74,NA,1,20,NA,1,6,NA,1,26,NA,1
"129","Lanai",64166,"(5,10]",9.42304787244,-156.838938,NA,NA,20.87314579,2778.6,92.5,NA,1,67,NA,1,20,NA,1,13,NA,1,33,NA,1
"130","Lanai",64167,"(10,15]",10.337136647256,-156.8370376,NA,NA,20.87155338,2566,92.5,NA,1,78.5,NA,1,17.5,NA,1,4,NA,1,21.5,NA,1
"131","Lanai",64167,"(5,10]",9.372095489712,-156.8353115,NA,NA,20.86981889,2796.6,92.5,NA,1,70,NA,1,22.5,NA,1,7.5,NA,1,30,NA,1
"132","Lanai",64638,"(5,10]",8.456997590676,-156.8327879,NA,NA,20.86704569,5395.8,92.5,0,2,58.75,5.30330085889911,2,31.25,1.76776695296637,2,10,3.53553390593274,2,41.25,5.30330085889911,2
"133","Lanai",65108,"(5,10]",7.63357914252,-156.8302665,NA,NA,20.86422004,2784.2,82.5,NA,1,52.5,NA,1,35,NA,1,12.5,NA,1,47.5,NA,1
"134","Lanai",65109,"(5,10]",6.784666836792,-156.8287243,NA,NA,20.8622813,2783.4,77.5,NA,1,42.5,NA,1,42.5,NA,1,15,NA,1,57.5,NA,1
"135","Lanai",65579,"(5,10]",9.4488,-156.82567,NA,NA,20.8597,0,NA,NA,1,88.51,NA,1,9.46,NA,1,2.03,NA,1,11.49,NA,1
"136","Lanai",65579,"[0,5]",4.5981316771812,-156.8268538,NA,NA,20.85901106,5341.3,63.75,5.30330085889911,2,35,7.07106781186548,2,41.25,1.76776695296637,2,23.75,5.30330085889911,2,65,7.07106781186548,2
"137","Lanai",65580,"(5,10]",8.250875217552,-156.8225516,NA,NA,20.85636898,1737.8,85,NA,1,88,NA,1,6.5,NA,1,5.5,NA,1,12,NA,1
"138","Lanai",66050,"(5,10]",6.529589093964,-156.82108275,NA,NA,20.854602565,3375.4,83.75,1.76776695296637,2,84,4.24264068711928,2,9.75,3.88908729652601,2,6.25,0.353553390593274,2,16,4.24264068711928,2
"139","Lanai",66051,"(10,15]",10.251421708704,-156.81858935,NA,NA,20.85227752,3696.3,85,10.6066017177982,2,90,2.12132034355964,2,3.25,0.353553390593274,2,6.75,1.76776695296637,2,10,2.12132034355964,2
"140","Lanai",66051,"(5,10]",7.168272907272,-156.8193464,NA,NA,20.85290556,1843.8,82.5,NA,1,81.5,NA,1,9.5,NA,1,9,NA,1,18.5,NA,1
"141","Lanai",66521,"(5,10]",9.233508445068,-156.81730995,NA,NA,20.85044189,4415.1,91.25,1.76776695296637,2,89.5,2.12132034355964,2,4.75,1.76776695296637,2,5.75,0.353553390593274,2,10.5,2.12132034355964,2
"142","Lanai",66522,"(5,10]",9.928475678448,-156.8156423,NA,NA,20.84792218,2211.4,92.5,NA,1,88,NA,1,6,NA,1,6,NA,1,12,NA,1
"143","Lanai",66992,"(10,15]",10.0584,-156.814,NA,NA,20.846,0,NA,NA,1,77.14,NA,1,2.86,NA,1,20,NA,1,22.86,NA,1
"144","Lanai",66992,"(5,10]",7.120639525272,-156.815069,NA,NA,20.8460765,2143.2,92.5,NA,1,88,NA,1,3.5,NA,1,8.5,NA,1,12,NA,1
"145","Lanai",70284,"(10,15]",14.0208,-156.80301,NA,NA,20.81291,0,NA,NA,1,63.93,NA,1,6.56,NA,1,29.51,NA,1,36.07,NA,1
"146","Lanai",71224,"(10,15]",11.8872,-156.80415,NA,NA,20.80447,0,NA,NA,1,68.82,NA,1,6.08,NA,1,25.1,NA,1,31.18,NA,1
"147","Lanai",71224,"(5,10]",8.494750223832,-156.8044387,NA,NA,20.80548434,1941.2,60,NA,1,86,NA,1,10,NA,1,4,NA,1,14,NA,1
"148","Lanai",71693,"(5,10]",9.6882789498,-156.8076631,NA,NA,20.79873287,1909.4,50,NA,1,80,NA,1,7.5,NA,1,12.5,NA,1,20,NA,1
"149","Lanai",71694,"(5,10]",9.796098625956,-156.8063033,NA,NA,20.801167495,4273.9,67.5,7.07106781186548,2,81.25,5.30330085889911,2,11.25,1.76776695296637,2,7.5,3.53553390593274,2,18.75,5.30330085889911,2
"150","Lanai",72163,"(10,15]",10.104442898268,-156.8084992,NA,NA,20.796524055,3501.4,67.5,14.142135623731,2,70,10.6066017177982,2,13.75,5.30330085889911,2,16.25,5.30330085889911,2,30,10.6066017177982,2
"151","Lanai",72163,"(5,10]",9.471246158568,-156.8096358,NA,NA,20.79436252,1813,72.5,NA,1,80,NA,1,10,NA,1,10,NA,1,20,NA,1
"152","Lanai",72632,"(5,10]",9.735033050856,-156.811779,NA,NA,20.79114614,2412.7,70,NA,1,65,NA,1,15,NA,1,20,NA,1,35,NA,1
"153","Lanai",72633,"(5,10]",9.84698387496,-156.8104604,NA,NA,20.79276648,2158.1,60,NA,1,77.5,NA,1,10,NA,1,12.5,NA,1,22.5,NA,1
"154","Lanai",73570,"(10,15]",10.119885521688,-156.8208872,NA,NA,20.78019019,2189.6,22.5,NA,1,57.5,NA,1,27.5,NA,1,15,NA,1,42.5,NA,1
"155","Lanai",73571,"(5,10]",8.837166902472,-156.8197491,NA,NA,20.78166144,1900.4,45,NA,1,75,NA,1,15,NA,1,10,NA,1,25,NA,1
"156","Lanai",74040,"(5,10]",9.19822975464,-156.822911566667,NA,NA,20.7768864233333,6451.7,46.6666666666667,12.5830573921179,3,64.1666666666667,3.81881307912987,3,25.8333333333333,1.44337567297406,3,10,2.5,3,35.8333333333333,3.81881307912987,3
"157","Lanai",74509,"(5,10]",9.672033594432,-156.8257362,NA,NA,20.77163798,4336,32.5,7.07106781186548,2,76.25,12.3743686707646,2,11.25,5.30330085889911,2,12.5,7.07106781186548,2,23.75,12.3743686707646,2
"158","Lanai",74510,"(5,10]",9.410344515576,-156.8245988,NA,NA,20.77360023,2024.2,52.5,NA,1,77.5,NA,1,12.5,NA,1,10,NA,1,22.5,NA,1
"159","Lanai",74979,"(10,15]",10.365893727156,-156.82688535,NA,NA,20.768586175,4241.3,41.25,1.76776695296637,2,87.5,0,2,6.25,1.76776695296637,2,6.25,1.76776695296637,2,12.5,0,2
"160","Lanai",74979,"(5,10]",9.137877294192,-156.82739995,NA,NA,20.768132615,7991,50.625,14.9129418068111,4,83.125,3.42478709800575,4,6.375,1.65201896679992,4,10.5,1.95789002074512,4,16.875,3.42478709800575,4
"161","Lanai",75448,"(10,15]",10.713262590456,-156.831091,NA,NA,20.76398858,2249.2,22.5,NA,1,72.5,NA,1,5,NA,1,22.5,NA,1,27.5,NA,1
"162","Lanai",75448,"(5,10]",9.715533050232,-156.8310986,NA,NA,20.76395667,4457.2,35,14.142135623731,2,70,3.53553390593274,2,17.5,7.07106781186548,2,12.5,10.6066017177982,2,30,3.53553390593274,2
"163","Lanai",75917,"(5,10]",8.759828101092,-156.8363576,NA,NA,20.75962323,4780.2,33.75,1.76776695296637,2,70,3.53553390593274,2,16.25,15.9099025766973,2,13.75,12.3743686707646,2,30,3.53553390593274,2
"164","Lanai",75918,"(10,15]",10.61859045468,-156.833889,NA,NA,20.76121486,2086.1,30,NA,1,75,NA,1,10,NA,1,15,NA,1,25,NA,1
"165","Lanai",76382,"(5,10]",8.180616882072,-156.8601057,NA,NA,20.75280992,1499,0.6,NA,1,50,NA,1,20,NA,1,30,NA,1,50,NA,1
"166","Lanai",76386,"(10,15]",11.5824,-156.84244,NA,NA,20.75623,16.85,NA,NA,1,65.42,NA,1,11.21,NA,1,23.36,NA,1,34.58,NA,1
"167","Lanai",76850,"(5,10]",9.010319911512,-156.86643645,NA,NA,20.749894645,3586.1,45,14.142135623731,2,65,3.53553390593274,2,18.75,5.30330085889911,2,16.25,8.83883476483184,2,35,3.53553390593274,2
"168","Lanai",76851,"(5,10]",9.493164189408,-156.8630269,NA,NA,20.7516363533333,5153.6,0.233333333333333,0.321455025366432,3,56.6666666666667,37.8593889720018,3,5,8.66025403784439,3,38.3333333333333,35.4729944229879,3,43.3333333333333,37.8593889720018,3
"169","Lanai",77319,"(5,10]",9.630819932892,-156.8723457,NA,NA,20.74532084,4145.7,1,1.4142135623731,2,77.5,31.8198051533946,2,15,21.2132034355964,2,7.5,10.6066017177982,2,22.5,31.8198051533946,2
"170","Lanai",77320,"(5,10]",8.666762523444,-156.8692047,NA,NA,20.747499635,4234.8,66.25,5.30330085889911,2,62.5,3.53553390593274,2,26.25,5.30330085889911,2,11.25,1.76776695296637,2,37.5,3.53553390593274,2
"171","Lanai",77787,"(10,15]",10.3632,-156.87962,NA,NA,20.74078,15,NA,NA,1,34.16,NA,1,15.64,NA,1,50.21,NA,1,65.84,NA,1
"172","Lanai",78243,"(10,15]",10.331065857264,-156.9461511,NA,NA,20.73493709,2533,27.5,NA,1,70,NA,1,15,NA,1,15,NA,1,30,NA,1
"173","Lanai",78243,"(5,10]",7.725901837224,-156.9445316,NA,NA,20.73470331,2546.7,10,NA,1,57.5,NA,1,25,NA,1,17.5,NA,1,42.5,NA,1
"174","Lanai",78244,"(10,15]",10.096246178568,-156.9393176,NA,NA,20.73473204,2260.8,22.5,NA,1,55,NA,1,22.5,NA,1,22.5,NA,1,45,NA,1
"175","Lanai",78245,"(5,10]",9.92911502388,-156.9375937,NA,NA,20.73526101,2219,5,NA,1,62.5,NA,1,17.5,NA,1,20,NA,1,37.5,NA,1
"176","Lanai",78248,"(5,10]",9.275475657552,-156.9203549,NA,NA,20.73580131,2035.8,42.5,NA,1,62.5,NA,1,20,NA,1,17.5,NA,1,37.5,NA,1
"177","Lanai",78249,"(5,10]",9.295196970408,-156.917019533333,NA,NA,20.7367459233333,5926,16.6666666666667,1.44337567297406,3,44.1666666666667,13.7689263682153,3,21.6666666666667,7.63762615825973,3,34.1666666666667,6.29152869605896,3,55.8333333333333,13.7689263682153,3
"178","Lanai",78250,"(5,10]",9.036549422172,-156.912086425,NA,NA,20.736019075,7788.8,20.625,3.75,4,58.75,1.44337567297406,4,16.875,2.39356776939085,4,24.375,2.39356776939085,4,41.25,1.44337567297406,4
"179","Lanai",78251,"(5,10]",7.759066866144,-156.9090598,NA,NA,20.7358349,2378.6,15,NA,1,45,NA,1,20,NA,1,35,NA,1,55,NA,1
"180","Lanai",78710,"(10,15]",10.978434730164,-156.95850315,NA,NA,20.731644815,5183.1,27.5,7.07106781186548,2,63.75,1.76776695296637,2,22.5,3.53553390593274,2,13.75,1.76776695296637,2,36.25,1.76776695296637,2
"181","Lanai",78711,"(5,10]",9.363442874556,-156.95408295,NA,NA,20.732889175,4979.6,25,3.53553390593274,2,65,7.07106781186548,2,17.5,3.53553390593274,2,17.5,3.53553390593274,2,35,7.07106781186548,2
"182","Lanai",78712,"(10,15]",11.278819984104,-156.948811966667,NA,NA,20.7339206333333,7008.8,26.6666666666667,5.20416499866533,3,66.6666666666667,2.88675134594813,3,20,2.5,3,13.3333333333333,3.81881307912987,3,33.3333333333333,2.88675134594813,3
"183","Lanai",78712,"(5,10]",7.961975617044,-156.9485953,NA,NA,20.734331645,4442.3,45,7.07106781186548,2,67.5,3.53553390593274,2,17.5,3.53553390593274,2,15,0,2,32.5,3.53553390593274,2
"184","Lanai",78713,"(10,15]",11.679541306104,-156.9425901,NA,NA,20.73448048,2144.6,25,NA,1,55,NA,1,25,NA,1,20,NA,1,45,NA,1
"185","Lanai",78713,"(5,10]",9.527844519336,-156.94370765,NA,NA,20.73459631,4655.8,16.25,8.83883476483184,2,65,0,2,22.5,3.53553390593274,2,12.5,3.53553390593274,2,35,0,2
"186","Lanai",78714,"(5,10]",8.750256242664,-156.94086725,NA,NA,20.73440963,5188.5,16.25,12.3743686707646,2,47.5,21.2132034355964,2,17.5,7.07106781186548,2,35,28.2842712474619,2,52.5,21.2132034355964,2
"187","Lanai",78715,"(5,10]",8.468521124652,-156.93572975,NA,NA,20.7340164,5071.2,12.5,3.53553390593274,2,50,3.53553390593274,2,17.5,7.07106781186548,2,32.5,10.6066017177982,2,50,3.53553390593274,2
"188","Lanai",78718,"(5,10]",8.0277543054,-156.9213834,NA,NA,20.73444196,2349.4,32.5,NA,1,67.5,NA,1,20,NA,1,12.5,NA,1,32.5,NA,1
"189","Lanai",78721,"(10,15]",10.9728,-156.90825,NA,NA,20.73451,10,NA,NA,1,82.13,NA,1,5.11,NA,1,12.77,NA,1,17.87,NA,1
"190","Lanai",78724,"(5,10]",9.144,-156.89285,NA,NA,20.73276,9.7,NA,NA,1,46.43,NA,1,26.79,NA,1,26.79,NA,1,53.57,NA,1
"191","Maui",54330,"(5,10]",9.12853357704,-156.687467,19.3974429571984,-157.546106256809,20.96552952,6449.6,0.6,NA,1,72.3,NA,1,20.1,NA,1,7.6,NA,1,27.7,NA,1
"192","Maui",54800,"(5,10]",8.70157874388,-156.68796645,19.3793925291829,-157.546106256809,20.962535445,13720.9,2,0.707106781186548,2,52.35,3.60624458405139,2,42.6,3.53553390593274,2,5.05,0.0707106781186545,2,47.65,3.60624458405139,2
"193","Maui",55270,"(5,10]",7.77669441636,-156.6886834,19.3613421011673,-157.546106256809,20.95767619,20228.9,24.3333333333333,13.5123400391395,3,71.3333333333333,15.8613786706368,3,8.5,5.63471383479232,3,20.1666666666667,17.2215949706563,3,28.6666666666667,15.8613786706368,3
"194","Maui",55739,"(5,10]",7.72468614852,-156.6917395,19.3432916731518,-157.555120255532,20.9530832566667,17667.2,31.0333333333333,27.770547948021,3,90.1333333333333,3.72871738448134,3,5.2,3.98371685740842,3,4.66666666666667,0.577350269189626,3,9.86666666666667,3.72871738448134,3
"195","Maui",56207,"(10,15]",10.3632,-156.69955,19.3252412451362,-157.573148252979,20.94925,15,NA,NA,1,56.38,NA,1,10.07,NA,1,33.56,NA,1,43.62,NA,1
"196","Maui",56208,"(5,10]",7.446950602392,-156.694527,19.3252412451362,-157.564134254255,20.94720436,6738.1,17.5,NA,1,78.5,NA,1,11.5,NA,1,10,NA,1,21.5,NA,1
"197","Maui",56209,"(5,10]",6.441753495696,-156.6938447,19.3252412451362,-157.555120255532,20.949363285,9297.9,51.25,12.3743686707646,2,83.5,3.53553390593274,2,10.75,1.06066017177982,2,5.75,2.47487373415292,2,16.5,3.53553390593274,2
"198","Maui",56678,"(5,10]",6.654438180816,-156.6942995,19.3071908171206,-157.564134254255,20.94533064,6653.8,20,NA,1,65,NA,1,20,NA,1,15,NA,1,35,NA,1
"199","Maui",56679,"(5,10]",6.092942295936,-156.6936627,19.3071908171206,-157.555120255532,20.94348232,6543,2,NA,1,55,NA,1,17.5,NA,1,27.5,NA,1,45,NA,1
"200","Maui",57149,"(5,10]",5.222235656352,-156.693581,19.2891403891051,-157.555120255532,20.9402818,15268,24.5,28.9913780286484,2,65,7.07106781186548,2,20,7.07106781186548,2,15,0,2,35,7.07106781186548,2
"201","Maui",57619,"(5,10]",8.07272748444,-156.6940486,19.2710899610895,-157.555120255532,20.93548695,16468.7,1.25,1.76776695296637,2,90,14.142135623731,2,5,7.07106781186548,2,5,7.07106781186548,2,10,14.142135623731,2
"202","Maui",58088,"(5,10]",6.209533483632,-156.6951183,19.2530395330739,-157.564134254255,20.92988071,8094,0,NA,1,100,NA,1,0,NA,1,0,NA,1,0,NA,1
"203","Maui",58089,"(5,10]",5.87971088496,-156.6940258,19.2530395330739,-157.555120255532,20.93195381,7737.8,0.1,NA,1,50,NA,1,50,NA,1,0,NA,1,50,NA,1
"204","Maui",59498,"[0,5]",3.7670083365864,-156.6973831,19.1988882490272,-157.564134254255,20.91514446,7229.9,32.5,NA,1,50,NA,1,25,NA,1,25,NA,1,50,NA,1
"205","Maui",59968,"(10,15]",10.3632,-156.69501,19.1808378210117,-157.564134254255,20.91035,15,NA,NA,1,46.19,NA,1,15.74,NA,1,38.07,NA,1,53.81,NA,1
"206","Maui",59968,"(5,10]",9.7536,-156.69682,19.1808378210117,-157.564134254255,20.91294,20,NA,NA,1,44.75,NA,1,11.28,NA,1,43.97,NA,1,55.25,NA,1
"207","Maui",59968,"[0,5]",3.416140557348,-156.6959642,19.1808378210117,-157.564134254255,20.9133906,7441.1,37.5,NA,1,50,NA,1,25,NA,1,25,NA,1,50,NA,1
"208","Maui",59969,"[0,5]",4.3983926541048,-156.69349655,19.1808378210117,-157.555120255532,20.911141905,14531,31.25,5.30330085889911,2,40,7.07106781186548,2,32.5,3.53553390593274,2,27.5,3.53553390593274,2,60,7.07106781186548,2
"209","Maui",60439,"(5,10]",7.484074570308,-156.69090525,NA,NA,20.90910927,12803.4,3.25,2.47487373415292,2,67.5,3.53553390593274,2,17.5,3.53553390593274,2,15,0,2,32.5,3.53553390593274,2
"210","Maui",60440,"[0,5]",4.97419845672,-156.6886814,NA,NA,20.9078794,8077,12.5,NA,1,40,NA,1,30,NA,1,30,NA,1,60,NA,1
"211","Maui",60910,"[0,5]",4.927766776152,-156.6865949,NA,NA,20.90355419,24012.7,13.5,12.619429464124,3,36.6666666666667,2.88675134594813,3,34.1666666666667,1.44337567297406,3,29.1666666666667,1.44337567297406,3,63.3333333333333,2.88675134594813,3
"212","Maui",62789,"(10,15]",10.3632,-156.69002,NA,NA,20.88515,15,NA,NA,1,33.67,NA,1,17.09,NA,1,49.25,NA,1,66.33,NA,1
"213","Maui",63259,"(5,10]",9.7536,-156.69148,NA,NA,20.88262,16,NA,NA,1,48.15,NA,1,18.52,NA,1,33.33,NA,1,51.85,NA,1
"214","Maui",70323,"(5,10]",9.4488,-156.63087,NA,NA,20.81472,15,NA,NA,1,35.42,NA,1,10.42,NA,1,54.17,NA,1,64.58,NA,1
"215","Maui",70794,"(5,10]",9.264869099136,-156.6246654,NA,NA,20.80740913,2475.8,40,NA,1,32.5,NA,1,37.5,NA,1,30,NA,1,67.5,NA,1
"216","Maui",71264,"(5,10]",9.757770755952,-156.623292,NA,NA,20.80568458,2407.3,47.5,NA,1,45,NA,1,32.5,NA,1,22.5,NA,1,55,NA,1
"217","Maui",71265,"(5,10]",8.468213339136,-156.620046933333,NA,NA,20.8032970533333,6704,51.6666666666667,20.2072594216369,3,50.8333333333333,16.2660177466193,3,30.8333333333333,11.2731243820572,3,18.3333333333333,5.20416499866533,3,49.1666666666667,16.2660177466193,3
"218","Maui",71265,"[0,5]",4.749442726908,-156.6205061,NA,NA,20.80438049,4618.5,35,0,2,28.75,8.83883476483184,2,35,7.07106781186548,2,36.25,1.76776695296637,2,71.25,8.83883476483184,2
"219","Maui",71266,"(10,15]",10.50473799252,-156.6137225,NA,NA,20.80241226,2585.3,62.5,NA,1,62.5,NA,1,25,NA,1,12.5,NA,1,37.5,NA,1
"220","Maui",71266,"(5,10]",6.19224605364,-156.6148446,NA,NA,20.8038734466667,6399,21.6666666666667,5.20416499866533,3,40,5,3,40,5,3,20,5,3,60,5,3
"221","Maui",71267,"(10,15]",10.900877349084,-156.61019655,NA,NA,20.80363065,5461.9,62.5,0,2,56.25,5.30330085889911,2,27.5,3.53553390593274,2,16.25,1.76776695296637,2,43.75,5.30330085889911,2
"222","Maui",71267,"(5,10]",6.541344423768,-156.61080925,NA,NA,20.80533354,4079.2,21.25,5.30330085889911,2,43.75,12.3743686707646,2,30,7.07106781186548,2,26.25,5.30330085889911,2,56.25,12.3743686707646,2
"223","Maui",71268,"(10,15]",11.2776,-156.6062,NA,NA,20.80405,15,NA,NA,1,46.01,NA,1,15.96,NA,1,38.03,NA,1,53.99,NA,1
"224","Maui",71268,"(5,10]",5.558213246016,-156.6066871,NA,NA,20.8054823566667,7658.8,48.3333333333333,12.5830573921179,3,40,10,3,36.6666666666667,7.63762615825973,3,23.3333333333333,2.88675134594813,3,60,10,3
"225","Maui",71269,"(5,10]",7.0836723099,-156.6013882,NA,NA,20.803639685,4960.2,50,35.3553390593274,2,48.75,1.76776695296637,2,32.5,3.53553390593274,2,18.75,1.76776695296637,2,51.25,1.76776695296637,2
"226","Maui",71269,"[0,5]",4.85937715728,-156.5997932,NA,NA,20.80298887,2382,65,NA,1,57.5,NA,1,25,NA,1,17.5,NA,1,42.5,NA,1
"227","Maui",71735,"(10,15]",10.534246192584,-156.6182311,NA,NA,20.80207324,2451.5,75,NA,1,65,NA,1,25,NA,1,10,NA,1,35,NA,1
"228","Maui",71736,"(5,10]",9.845065841712,-156.6159322,NA,NA,20.80167151,2502.6,72.5,NA,1,60,NA,1,30,NA,1,10,NA,1,40,NA,1
"229","Maui",71740,"(5,10]",7.410459205728,-156.5974333,NA,NA,20.801441085,9863.7,43.15,28.5602871134028,4,36.875,12.6449924212446,4,33.125,11.25,4,30,13.5400640077266,4,63.125,12.6449924212446,4
"230","Maui",71741,"(5,10]",8.225106771756,-156.5938412,NA,NA,20.798604325,5035.8,21.25,12.3743686707646,2,31.25,8.83883476483184,2,41.25,5.30330085889911,2,27.5,3.53553390593274,2,68.75,8.83883476483184,2
"231","Maui",71741,"[0,5]",4.6714755108336,-156.59327845,NA,NA,20.7993993,4826,47.5,3.53553390593274,2,51.25,1.76776695296637,2,27.5,0,2,21.25,1.76776695296637,2,48.75,1.76776695296637,2
"232","Maui",72211,"(5,10]",9.4758363216,-156.5918106,NA,NA,20.79613377,2001.6,20,NA,1,25,NA,1,40,NA,1,35,NA,1,75,NA,1
"233","Maui",72212,"(5,10]",7.302918217356,-156.58904205,NA,NA,20.79465729,8735.9,36.875,28.164324360202,4,43.75,11.2731243820572,4,31.25,10.1036297108185,4,25,2.04124145231932,4,56.25,11.2731243820572,4
"234","Maui",72212,"[0,5]",2.9669836538856,-156.5905092,NA,NA,20.79739005,2526.7,67.5,NA,1,47.5,NA,1,35,NA,1,17.5,NA,1,52.5,NA,1
"235","Maui",72682,"(10,15]",10.324483042896,-156.5864472,NA,NA,20.79207378,1293,15,NA,1,30,NA,1,45,NA,1,25,NA,1,70,NA,1
"236","Maui",72682,"(5,10]",7.548688035696,-156.5868299,NA,NA,20.79302624,3478.7,32.5,35.3553390593274,2,50,3.53553390593274,2,30,3.53553390593274,2,20,0,2,50,3.53553390593274,2
"237","Maui",76940,"(5,10]",8.114098573656,-156.4637661,NA,NA,20.74943018,1817.4,52.5,NA,1,67.5,NA,1,20,NA,1,12.5,NA,1,32.5,NA,1
"238","Maui",77410,"(5,10]",7.77844282536,-156.462382633333,NA,NA,20.7464361033333,5926.5,0.0666666666666667,0.0577350269189626,3,75,31.224989991992,3,2.5,4.33012701892219,3,22.5,32.6917420765551,3,25,31.224989991992,3
"239","Maui",77881,"[0,5]",3.679360725852,-156.4597465,NA,NA,20.74053642,1877.5,15,NA,1,45,NA,1,40,NA,1,15,NA,1,55,NA,1
"240","Maui",78350,"[0,5]",3.37500006,-156.4599677,NA,NA,20.73539758,2012.9,25,NA,1,52.5,NA,1,32.5,NA,1,15,NA,1,47.5,NA,1
"241","Maui",78351,"[0,5]",3.3048935007468,-156.45964245,NA,NA,20.738042045,4106.6,22.5,0,2,50,3.53553390593274,2,31.25,1.76776695296637,2,18.75,1.76776695296637,2,50,3.53553390593274,2
"242","Maui",78820,"(5,10]",8.8392,-156.46085,NA,NA,20.73229,15,NA,NA,1,62.73,NA,1,11.52,NA,1,25.76,NA,1,37.27,NA,1
"243","Maui",78821,"[0,5]",3.4187049793464,-156.4586853,NA,NA,20.7321882633333,6051.2,21.6666666666667,1.44337567297406,3,55,2.5,3,24.1666666666667,7.21687836487032,3,20.8333333333333,5.20416499866533,3,45,2.5,3
"244","Maui",79291,"[0,5]",4.1373607398984,-156.456358,NA,NA,20.72858475,3925.3,15,7.07106781186548,2,58.75,8.83883476483184,2,23.75,5.30330085889911,2,17.5,3.53553390593274,2,41.25,8.83883476483184,2
"245","Maui",79292,"[0,5]",4.99220011236,-156.4541442,NA,NA,20.72706982,2053.1,9,NA,1,55,NA,1,30,NA,1,15,NA,1,45,NA,1
"246","Maui",80703,"(5,10]",9.144,-156.44888,NA,NA,20.71268,11.3,NA,NA,1,47.62,NA,1,19.73,NA,1,32.65,NA,1,52.38,NA,1
"247","Maui",90105,"(5,10]",6.146049328152,-156.441507,NA,NA,20.62249651,2356.2,15,NA,1,91,NA,1,5,NA,1,4,NA,1,9,NA,1
"248","Maui",90575,"(5,10]",5.692000134144,-156.44031755,NA,NA,20.619790275,4767.4,32.5,7.07106781186548,2,89.25,2.47487373415292,2,6.25,1.76776695296637,2,4.5,0.707106781186548,2,10.75,2.47487373415292,2
"249","Maui",91045,"(5,10]",7.3378440393,-156.4387891,NA,NA,20.616250255,4450.9,37.5,7.07106781186548,2,93,0,2,4,1.4142135623731,2,3,1.4142135623731,2,7,0,2
"250","Maui",92455,"(5,10]",8.147557589796,-156.43939675,NA,NA,20.6025446375,10465,13.125,8.50857410694256,4,93.125,1.18145390656315,4,3.875,1.18145390656315,4,3,0,4,6.875,1.18145390656315,4
"251","Maui",92925,"(5,10]",9.021574011432,-156.4376197,NA,NA,20.59821597,2373,12.5,NA,1,92,NA,1,5,NA,1,3,NA,1,8,NA,1
"252","Maui",92926,"(5,10]",8.793688758288,-156.434729666667,NA,NA,20.5971745666667,5380.3,14.1666666666667,1.44337567297406,3,92.1666666666667,3.61708906903512,3,5.33333333333333,4.04145188432738,3,2.5,0.5,3,7.83333333333333,3.61708906903512,3
"253","Maui",92927,"(5,10]",7.172426410776,-156.4321385,NA,NA,20.59587268,1695.3,12.5,NA,1,98,NA,1,1,NA,1,1,NA,1,2,NA,1
"254","Maui",93397,"(5,10]",9.090583575216,-156.4309857,NA,NA,20.59494953,1852.1,12.5,NA,1,98,NA,1,1,NA,1,1,NA,1,2,NA,1
"255","Oahu",26,"[0,5]",0.9144,-157.83292,21.4822673929961,-157.717372232553,21.48678,100,20,NA,1,NA,NA,1,40,NA,1,30,NA,1,70,NA,1
"256","Oahu",495,"[0,5]",0.9144,-157.83465,21.4642169649805,-157.726386231277,21.47845,200,5,7.07106781186548,2,NA,NA,2,15,7.07106781186548,2,65,21.2132034355964,2,80,14.142135623731,2
"257","Oahu",965,"[0,5]",0.9144,-157.837795,21.446166536965,-157.726386231277,21.47618,200,15,7.07106781186548,2,NA,NA,2,30,0,2,30,0,2,60,0,2
"258","Oahu",966,"[0,5]",0.9144,-157.832940090909,21.446166536965,-157.717372232553,21.4765771818182,700,57.4672727272727,22.5526162965227,11,43.703,14.301982030474,11,41.4281818181818,11.8105823888425,11,15.2054545454545,13.1287702117421,11,56.6336363636364,13.6139114678532,11
"259","Oahu",967,"[0,5]",0.3048,-157.825712,21.446166536965,-157.70835823383,21.47689,120,87.155,5.31037192671097,2,47.55,30.1793174210418,2,30.91,9.14996174855393,2,21.54,21.0293556724879,2,52.45,30.1793174210419,2
"260","Oahu",968,"[0,5]",1.8288,-157.824672888889,21.446166536965,-157.699344235106,21.4767711111111,17111.4,74.0837689211111,14.0658294505549,9,56.7071711566667,20.4530727136833,9,35.8377045504444,17.2159614134468,9,7.45512441266667,5.09090574362476,9,43.2933333333333,20.4519742323327,9
"261","Oahu",972,"[0,5]",0.9144,-157.80656,21.446166536965,-157.663288240213,21.47409,100,89,NA,1,NA,NA,1,5,NA,1,5,NA,1,10,NA,1
"262","Oahu",1438,"[0,5]",0.9144,-157.82484,21.4281161089494,-157.699344235106,21.47095,100,50,NA,1,NA,NA,1,20,NA,1,25,NA,1,45,NA,1
